site,id,event,event_code,year,first_yes_doy,tag
HARV,NEON.PLA.D01.HARV.06042,young_leaf,2,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06042,fallen_leaf,5,2021,285,validation_temporal
HARV,NEON.PLA.D01.HARV.06042,full_leaf,3,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06042,colored_leaf,4,2021,266,validation_temporal
HARV,NEON.PLA.D01.HARV.06089,first_leaf,1,2021,119,validation_temporal
HARV,NEON.PLA.D01.HARV.06089,full_leaf,3,2021,137,validation_temporal
HARV,NEON.PLA.D01.HARV.06052,first_leaf,1,2021,109,validation_temporal
HARV,NEON.PLA.D01.HARV.06052,young_leaf,2,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06052,full_leaf,3,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06052,colored_leaf,4,2021,266,validation_temporal
HARV,NEON.PLA.D01.HARV.06550,first_leaf,1,2021,126,validation_temporal
HARV,NEON.PLA.D01.HARV.06550,young_leaf,2,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06550,full_leaf,3,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06550,colored_leaf,4,2021,263,validation_temporal
HARV,NEON.PLA.D01.HARV.06541,first_leaf,1,2021,119,validation_temporal
HARV,NEON.PLA.D01.HARV.06541,young_leaf,2,2021,123,validation_temporal
HARV,NEON.PLA.D01.HARV.06541,fallen_leaf,5,2021,250,validation_temporal
HARV,NEON.PLA.D01.HARV.06541,full_leaf,3,2021,123,validation_temporal
HARV,NEON.PLA.D01.HARV.06541,colored_leaf,4,2021,221,validation_temporal
HARV,NEON.PLA.D01.HARV.06198,first_leaf,1,2021,112,validation_temporal
HARV,NEON.PLA.D01.HARV.06198,full_leaf,3,2021,137,validation_temporal
HARV,NEON.PLA.D01.HARV.06195,first_leaf,1,2021,119,validation_temporal
HARV,NEON.PLA.D01.HARV.06195,full_leaf,3,2021,137,validation_temporal
HARV,NEON.PLA.D01.HARV.06188,first_leaf,1,2021,130,validation_temporal
HARV,NEON.PLA.D01.HARV.06188,full_leaf,3,2021,137,validation_temporal
SJER,NEON.PLA.D17.SJER.06015,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06015,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06015,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06015,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06023,first_leaf,1,2021,84,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06023,young_leaf,2,2021,91,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06023,fallen_leaf,5,2021,224,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06023,full_leaf,3,2021,91,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06023,colored_leaf,4,2021,203,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06026,first_leaf,1,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06026,young_leaf,2,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06026,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06026,full_leaf,3,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06026,colored_leaf,4,2021,210,validation_temporal
SJER,NEON.PLA.D17.SJER.06020,first_leaf,1,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06020,young_leaf,2,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06020,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06020,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06020,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06021,first_leaf,1,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06021,young_leaf,2,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06021,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06021,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06021,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06028,first_leaf,1,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06028,young_leaf,2,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06028,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06028,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06028,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06016,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06016,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06016,fallen_leaf,5,2021,210,validation_temporal
SJER,NEON.PLA.D17.SJER.06016,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06016,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06022,first_leaf,1,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06022,young_leaf,2,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06022,fallen_leaf,5,2021,210,validation_temporal
SJER,NEON.PLA.D17.SJER.06022,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06022,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06029,first_leaf,1,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06029,young_leaf,2,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06029,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06029,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06029,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06018,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06018,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06018,fallen_leaf,5,2021,210,validation_temporal
SJER,NEON.PLA.D17.SJER.06018,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06018,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06008,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06008,young_leaf,2,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06008,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06008,full_leaf,3,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06008,colored_leaf,4,2021,210,validation_temporal
SJER,NEON.PLA.D17.SJER.06017,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06017,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06017,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06017,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06017,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06009,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06009,young_leaf,2,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06009,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06009,full_leaf,3,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06009,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06011,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06011,young_leaf,2,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06011,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06011,full_leaf,3,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06011,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06003,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06003,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06003,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06003,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06003,colored_leaf,4,2021,210,validation_temporal
SJER,NEON.PLA.D17.SJER.06027,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06027,young_leaf,2,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06027,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06027,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06027,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06019,first_leaf,1,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06019,young_leaf,2,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06019,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06019,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06019,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06004,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06004,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06004,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06004,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06004,colored_leaf,4,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06030,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06030,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06030,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06030,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06007,first_leaf,1,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06007,young_leaf,2,2021,91,validation_temporal
SJER,NEON.PLA.D17.SJER.06007,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06007,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06007,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06005,first_leaf,1,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06005,young_leaf,2,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06005,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06005,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06005,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06025,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06025,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06025,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06025,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06025,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06001,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06001,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06001,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06001,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06001,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06024,first_leaf,1,2021,84,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06024,young_leaf,2,2021,91,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06024,fallen_leaf,5,2021,224,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06024,full_leaf,3,2021,91,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06024,colored_leaf,4,2021,203,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06014,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06014,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06014,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06014,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06014,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06010,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06010,young_leaf,2,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06010,fallen_leaf,5,2021,224,validation_temporal
SJER,NEON.PLA.D17.SJER.06010,full_leaf,3,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06010,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06013,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06013,fallen_leaf,5,2021,287,validation_temporal
SJER,NEON.PLA.D17.SJER.06013,full_leaf,3,2021,168,validation_temporal
SJER,NEON.PLA.D17.SJER.06013,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06013,colored_leaf,4,2021,287,validation_temporal
SJER,NEON.PLA.D17.SJER.06002,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06002,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06002,fallen_leaf,5,2021,210,validation_temporal
SJER,NEON.PLA.D17.SJER.06002,full_leaf,3,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06002,colored_leaf,4,2021,203,validation_temporal
SJER,NEON.PLA.D17.SJER.06006,first_leaf,1,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06006,young_leaf,2,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06006,fallen_leaf,5,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06006,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06006,colored_leaf,4,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06012,first_leaf,1,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06012,full_leaf,3,2021,168,validation_temporal
SJER,NEON.PLA.D17.SJER.06012,young_leaf,2,2021,70,validation_temporal
SJER,NEON.PLA.D17.SJER.06048,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06048,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06045,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06045,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06052,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06052,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06042,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06042,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06051,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06051,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06047,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06047,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06060,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06060,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06057,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06057,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06084,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06084,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06069,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06069,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06082,full_leaf,3,2021,42,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06082,first_leaf,1,2021,42,validation_spatiotemporal
SJER,NEON.PLA.D17.SJER.06081,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06081,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06071,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06071,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06076,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06076,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06079,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06079,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06078,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06078,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06063,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06063,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06085,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06085,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06089,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06089,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06088,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06088,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06066,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06066,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06074,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06074,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06067,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06067,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06086,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06086,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06080,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06080,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06083,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06083,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06077,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06077,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06105,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06105,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06102,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06102,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06103,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06103,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06106,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06106,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06111,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06111,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06107,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06107,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06119,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06119,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06113,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06113,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06115,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06115,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06118,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06118,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06110,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06110,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06124,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06124,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06122,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06122,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06120,first_leaf,1,2021,84,validation_temporal
SJER,NEON.PLA.D17.SJER.06120,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06125,first_leaf,1,2021,77,validation_temporal
SJER,NEON.PLA.D17.SJER.06125,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06127,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06127,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06130,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06130,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06129,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06129,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06128,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06128,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06139,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06139,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06131,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06131,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06132,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06132,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06133,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06133,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06134,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06134,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06135,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06135,full_leaf,3,2021,56,validation_temporal
SJER,NEON.PLA.D17.SJER.06137,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06137,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06142,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06142,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06140,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06140,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06141,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06141,first_leaf,1,2021,322,validation_temporal
SJER,NEON.PLA.D17.SJER.06143,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06143,first_leaf,1,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06144,full_leaf,3,2021,42,validation_temporal
SJER,NEON.PLA.D17.SJER.06144,first_leaf,1,2021,42,validation_temporal
HARV,NEON.PLA.D01.HARV.06677,first_leaf,1,2021,112,validation_temporal
HARV,NEON.PLA.D01.HARV.06677,young_leaf,2,2021,123,validation_temporal
HARV,NEON.PLA.D01.HARV.06677,fallen_leaf,5,2021,270,validation_temporal
HARV,NEON.PLA.D01.HARV.06677,full_leaf,3,2021,123,validation_temporal
HARV,NEON.PLA.D01.HARV.06677,colored_leaf,4,2021,266,validation_temporal
HARV,NEON.PLA.D01.HARV.06688,first_leaf,1,2021,109,validation_temporal
HARV,NEON.PLA.D01.HARV.06688,young_leaf,2,2021,130,validation_temporal
HARV,NEON.PLA.D01.HARV.06688,fallen_leaf,5,2021,291,validation_temporal
HARV,NEON.PLA.D01.HARV.06688,full_leaf,3,2021,130,validation_temporal
HARV,NEON.PLA.D01.HARV.06688,colored_leaf,4,2021,273,validation_temporal
HARV,NEON.PLA.D01.HARV.06690,first_leaf,1,2021,109,validation_temporal
HARV,NEON.PLA.D01.HARV.06690,young_leaf,2,2021,119,validation_temporal
HARV,NEON.PLA.D01.HARV.06690,fallen_leaf,5,2021,266,validation_temporal
HARV,NEON.PLA.D01.HARV.06690,full_leaf,3,2021,119,validation_temporal
HARV,NEON.PLA.D01.HARV.06690,colored_leaf,4,2021,256,validation_temporal
HARV,NEON.PLA.D01.HARV.06698,young_leaf,2,2021,158,validation_temporal
HARV,NEON.PLA.D01.HARV.06698,first_leaf,1,2021,151,validation_temporal
HARV,NEON.PLA.D01.HARV.06681,first_leaf,1,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06681,young_leaf,2,2021,137,validation_temporal
HARV,NEON.PLA.D01.HARV.06681,fallen_leaf,5,2021,280,validation_temporal
HARV,NEON.PLA.D01.HARV.06681,full_leaf,3,2021,137,validation_temporal
HARV,NEON.PLA.D01.HARV.06681,colored_leaf,4,2021,266,validation_temporal
HARV,NEON.PLA.D01.HARV.06675,first_leaf,1,2021,123,validation_temporal
HARV,NEON.PLA.D01.HARV.06675,young_leaf,2,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06675,fallen_leaf,5,2021,291,validation_temporal
HARV,NEON.PLA.D01.HARV.06675,full_leaf,3,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06675,colored_leaf,4,2021,273,validation_temporal
HARV,NEON.PLA.D01.HARV.06674,first_leaf,1,2021,119,validation_temporal
HARV,NEON.PLA.D01.HARV.06674,young_leaf,2,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06674,fallen_leaf,5,2021,270,validation_temporal
HARV,NEON.PLA.D01.HARV.06674,full_leaf,3,2021,133,validation_temporal
HARV,NEON.PLA.D01.HARV.06674,colored_leaf,4,2021,256,validation_temporal
HARV,NEON.PLA.D01.HARV.06679,first_leaf,1,2021,95,validation_temporal
HARV,NEON.PLA.D01.HARV.06679,young_leaf,2,2021,126,validation_temporal
HARV,NEON.PLA.D01.HARV.06679,fallen_leaf,5,2021,266,validation_temporal
